id,name,screen_name,text,scoring
781581063214755841,Rep. Don Beyer,RepDonBeyer,I #FactCheck the myth that there has been a 'pause' or 'hiatus' to global warming in this week's Just the Facts. https://t.co/Grcn5sTQAT https://t.co/EdBK0NFK6k,1
783795577343643648,Chris Murphy,ChrisMurphyCT,Fighting climate change is the biggest challenge of our generation. Today is a huge step forward in meeting that challenge,1
753183825681801217,Brian Schatz,brianschatz,"RT @SenBrianSchatz: We need to shed light on the dark money feeding the #WebofDenial on climate change.
https://t.co/EOt1ZEAzyn",-1
769196283810775040,Sen. Maggie Hassan,SenatorHassan,"“Net metering boosts our clean energy economy, which creates jobs &amp; combats climate change.” – Gov. Hassan",1
778604407340621824,Rep. Ted Lieu,RepTedLieu,RT @RepDeSaulnier: .@RepTedLieu &amp; I demanded SEC investigate @exxonmobil re: what #ExxonKnew about climate change. SEC is investigating htt…,-1
778290388914298880,Bernie Sanders,SenSanders,Must read from @VanJones68: How TPP threatens our progress on climate change https://t.co/ethWzr2QQt,1
783134691645730816,Brian Schatz,brianschatz,"Hey, for tomorrow's debate, does Mike Pence still think ""global warming is a myth?""",1
752636771855429632,Senator Jeff Merkley,SenJeffMerkley,"Why, with so much scientific consensus, does such strong opposition to the facts of climate change remain? #WebOfDenial",1
763508803056889857,Senator Jeff Merkley,SenJeffMerkley,"""Taking climate change seriously would be transformational"" -@drvox on coal-leasing moratorium #KeepItInTheGround https://t.co/07SyXFGplR",-1
774264225065799680,Brian Schatz,brianschatz,RT @BarackObama: We must take bold steps now—climate change is already impacting millions of people. https://t.co/ZWBgt0XEWt #ActOnClimate,1
781957997425745920,Jim Langevin,JimLangevin,"In the Ocean State, climate change is a crisis. Rising sea levels affect RIers directly &amp; changing temperatures impact fisheries #EEDayRI",-1
783371282100293632,Brian Schatz,brianschatz,"It's a perfect day to ask Pence about climate change being caused ""mostly by volcanoes.""",1
752990963467948033,Martin Heinrich,MartinHeinrich,Climate Change inaction is irresponsible. We should be taking the indisputable scientific fact of climate change seriously. #WebOfDenial,-1
776086682823225344,Rep. Ted Lieu,RepTedLieu,"ICYMI: Read my @sacbee_news Op-Ed on why ""Congress should ask what Exxon knew about climate change."" https://t.co/fsm2MShHor #ExxonKnew",-1
752977899079229440,Sheldon Whitehouse,SenWhitehouse,RT @SenBrianSchatz: There is an organized #WebOfDenial stopping action on climate change. Heading to the Senate floor to call them out. htt…,1
753298660889362432,Sheldon Whitehouse,SenWhitehouse,"RT @SenBrianSchatz: We need to shed light on the dark money feeding the #WebofDenial on climate change.
https://t.co/EOt1ZEAzyn",-1
771448425258835968,Jim Inhofe,JimInhofe,Joined @TeamCavuto today to talk the US-China announcement on climate change: https://t.co/bvVr08yghR,1
752999205090754561,Sheldon Whitehouse,SenWhitehouse,RT @LCVoters: Watch @SenJackReed on Senate floor to expose #WebOfDenial and call for serious action on climate change: https://t.co/YZdk8yn…,-1
761982666451279872,Rep. Keith Ellison,keithellison,"Clinton, Trump show stark contrast on climate change https://t.co/Do1KY9GDUx",-1
768798330369474560,Bernie Sanders,SenSanders,National Parks turn 100 years old this week but if we don't combat climate change they won't last much longer. https://t.co/9d6QaclUbt,1
780581314839867392,Cory Booker,CoryBooker,"RT @NextGenClimate: Clinton: ""Donald thinks that climate change is a hoax, perpetrated by the Chinese.” 

Trump: ""I did not say that. I did…",-1
783332238515732481,Rep. Diana DeGette,RepDianaDeGette,"It’s official: With EU backing today, the #ParisAgreement now has the power to set much-needed global standards to fight climate change.",-1
753002313787342848,Sheldon Whitehouse,SenWhitehouse,RT @SenFranken: I took #TimeToCallOut those who are trying to spin a #WebofDenial by distorting climate change science. Watch here: https:/…,-1
765620712094720000,Bernie Sanders,SenSanders,"If we are serious about clean air and about combating climate change, we must keep fossil fuels in the ground. https://t.co/IKVh5HxBn1",1
776932933756157956,Bernie Sanders,SenSanders,One of the great outrages in American politics is that we have a major party that rejects science and calls climate change a hoax.,-1
777944110980300800,Bill Foster,RepBillFoster,It's time we get #backtoscience and accept climate change as a reality. https://t.co/oqekVwGJ2Y,1
781173678537072640,Ed Markey,SenMarkey,RT @guardianeco: Our kids learn their ABCs in school. But why not climate change? | Mike Honda and Edward J Markey https://t.co/O0SERKrZIq,1
770439767515246593,Brian Schatz,brianschatz,RT @HillaryClinton: The choice in November: a president with real plans to combat climate change—or one who calls it a hoax. https://t.co/t…,-1
752575490746122240,Rep. Ted Lieu,RepTedLieu,RT @NaveenaSivam: .@SenWhitehouse &amp; @RepTedLieu to introduce resolutions against companies that spread doubt about climate change: https://…,-1
767079396729614340,Senator Gary Peters,SenGaryPeters,"We also talked climate change, renewable energy, tourism &amp; trade b/n US &amp; Iceland–incl export of US electric cars https://t.co/Fc49uilAIV",-1
776122611478790144,Bernie Sanders,SenSanders,We must not make it easier for oil and gas companies to make climate change even worse by exporting the dirtiest fossil fuels on the planet.,-1
778364730239049732,Mark DeSaulnier,RepDeSaulnier,.@RepTedLieu &amp; I demanded SEC investigate @exxonmobil re: what #ExxonKnew about climate change. SEC is investigating https://t.co/7SiwuTqg61,-1
779834345284571137,Rep. Frank Pallone,FrankPallone,.@EdisonNJ fall family spectacular w/ volunteers from Citizens climate lobby-they do a great job raising awareness on climate change https://t.co/Qd6JFXqbf4,1
757226977891905536,Bernie Sanders,SenSanders,"I find it inconceivable that Republicans continue to ignore the reality of climate change, which is the global crisis of our time.",-1
752992471722913792,Sheldon Whitehouse,SenWhitehouse,RT @MartinHeinrich: Climate Change inaction is irresponsible. We should be taking the indisputable scientific fact of climate change seriou…,-1
768490833041432576,Chris Van Hollen,ChrisVanHollen,"From #JWST to climate change, the work of Md.'s space community is vital to the future of Maryland, the U.S., and all of humanity.",1
780499543519596544,Ruben Gallego,RepRubenGallego,Addressing climate change is a matter of national security. That's why we need a plan. #ThanksObama https://t.co/zT9BCfhyM3 @ClimateCentral,-1
780577356830343169,US Rep Kathy Castor,USRepKCastor,RT @SopanDeb: Here is one instance of Trump calling global warming a hoax: https://t.co/CtLue866jA,-1
782589353801515008,Rep. John Delaney,RepJohnDelaney,Proud to work w @RepChrisGibson on bipartisan climate change legislation. https://t.co/O1qtT0Ya2S,1
755791623754133506,Elizabeth Warren,SenWarren,.@MassAGO Maura Healey is investigating whether @exxonmobil broke state laws by knowingly misleading people about climate change.,-1
770687055156219904,Pramila Jayapal,PramilaJayapal,"""My top priorities are income equality, climate change, social security and college affordability."" #SideWireChat",1
782958820175843328,Gina Raimondo,GinaRaimondo,"This is a #RI company at the forefront of connecting ppl w/ reliable, efficient clean energy + taking on the challenge of climate change https://t.co/4B1Tp0nEXg",1
776457115821019136,US Rep Kathy Castor,USRepKCastor,RT @LCVoters: Thanks @USRepKCastor for acknowledging that combatting climate change is central to collective energy security. #ActOnClimate,1
784053186793537537,Paul Tonko,RepPaulTonko,The #ParisAgreement taking effect is a milestone in the global fight against climate change https://t.co/gZu1fWvvnT  #ActOnClimate,-1
752977994344431622,Sheldon Whitehouse,SenWhitehouse,RT @SenBrianSchatz: Fossil fuel companies are propping up sham think tanks that try to convince us the science on climate change isn’t sett…,-1
753001849381355524,Sen. Al Franken,SenFranken,I took #TimeToCallOut those who are trying to spin a #WebofDenial by distorting climate change science. Watch here: https://t.co/WMjHI62UXk,-1
776118620510445568,US Rep E.B.Johnson,RepEBJ,A primer on ExxonMobil's climate change hearing @huffpostblog https://t.co/UNdpmHGIl4 #ExxonKnew,1
771698943373799425,Bernie Sanders,SenSanders,A small subsection of the one percent are hell-bent on doing everything in their power to block action against climate change.,-1
775870811827740672,Rep. Frank Pallone,FrankPallone,Great News! @Rutgers receives $3mill federal grant to help research and combat climate change. https://t.co/moVGpUf9Ox,1
776413279866454017,Bernie Sanders,SenSanders,The fossil fuel industry spends billions buying candidates to block almost all progress on climate change. https://t.co/fnalV4a3N0,1
780735400474243073,Brian Schatz,brianschatz,"I'm hoping we can flesh out the whole ""climate change is a Chinese hoax"" thing over the next couple of debates, but maybe I ask too much.",-1
752638560759578624,Sheldon Whitehouse,SenWhitehouse,"RT @SenJeffMerkley: Why, with so much scientific consensus, does such strong opposition to the facts of climate change remain? #WebOfDenial",1
756494644641427456,Mike Quigley,RepMikeQuigley,RT @postgreen: What science can tell us about the links between global warming and massive heat waves https://t.co/JTnI4zsm7h https://t.co/…,1
760213277611790336,Bill Keating,USRepKeating,Proud to support @NSF funds for important work by @WoodsHoleResCtr on effects of climate change #MA09: https://t.co/yWvWksArFJ,1
761321767709409281,Elizabeth Warren,SenWarren,The GOP-led @HouseScience Committee is helping @exxonmobil deny the reality of climate change.,1
767767066304770048,Paul Tonko,RepPaulTonko,"As climate change drives extreme weather &amp; drought, water experts grow increasingly worried about water supplies. https://t.co/vVZO5ydCvO",-1
783795856554205184,Judy Chu,RepJudyChu,"W/ India's signature, we have crossed the threshold needed to trigger Paris Agreement on climate change! This is a new day #ClimateAction",1
806623633305194505,Chellie Pingree,chelliepingree,"Pres-elect Trump's fossil-fueled choice for EPA Admin not encouraging for ME, a state already dealing w/ climate change effects",-1
816670747347259392,Brian Schatz,brianschatz,RT @NRDC: This scientist used to doubt climate change was melting a huge Greenland glacier. Not anymore. https://t.co/WrYNZeHhnK via @washi…,-1
788055232181735424,Brian Schatz,brianschatz,"Is @Pontifex wrong about climate change?  If so, is he part of the ""conspiracy?"" #AskAboutClimate",-1
806615066510577666,Dave Loebsack,daveloebsack,"Someone who's in the pocket of big oil &amp; believes the debate on climate change is “far from settled"" is not qualified to serve as @EPA Admin",-1
806655240271339520,Senator Patty Murray,PattyMurray,When we are already seeing the effects of climate change—it’s unnerving Trump would choose a climate change denier to set our enviro policy.,-1
814561742688808966,Mike Quigley,RepMikeQuigley,Great @washingtonpost interview with @EPA chief about urgencies of climate change &amp; incoming administration https://t.co/SOrOV1zB0w,-1
819333425790328832,Tom Udall,SenatorTomUdall,I questioned Sec. State nominee &amp; fmr Exxon CEO #RexTillerson on climate change &amp; his conflicts of interest. Watch: https://t.co/ZhZV8uheLY,-1
785306665541263360,Brian Schatz,brianschatz,RT @jonathanchait: First climate change question and it's about saving jobs for the fossil fuel industry.,1
793109406561042432,D. Wasserman Schultz,RepDWStweets,South Florida is the epicenter for climate change &amp; I'm very glad @POTUS continues to tackle this critical challenge https://t.co/5ok5A4vpJM,-1
806647300474945538,Ed Markey,SenMarkey,"RT @BostonGlobe: Sen. Markey calls Pruitt, tapped to lead EPA, a “science-denying, oil-soaked, climate change-causing polluter” ally https:…",-1
809047243118542848,Senator Patty Murray,PattyMurray,To address issues of climate change &amp; helping create an energy policy for the future—we can't have policy beholden to billionaires &amp; big biz,-1
799399930553110528,Rep. Scott Peters,RepScottPeters,Energy security is national security. @DOD must be able to confront the threats of climate change-- from sea level rise to extreme weather. https://t.co/tremwXag8x,-1
804731520569249792,Paul Tonko,RepPaulTonko,RT @Timothy_Cama: Appreciate this expert response to @HouseScience's climate change tweet yesterday https://t.co/zgnfy7VvSI,1
805931315686150145,Sheldon Whitehouse,SenWhitehouse,RT @emorwee: Spoke with @SenWhitehouse about his 150 climate change speeches on the Senate floor. Here's part of the segment (had to trim f…,-1
790450029462900736,Brian Schatz,brianschatz,RT @SaleemulHuq: The Guardian view on climate change: good news – but not yet good enough https://t.co/PB9GcKvtAD,-1
798596663702978560,Rep. Frank Pallone,FrankPallone,Dangerous for Trump to abandon @POTUS initiatives to combat climate change- including #ParisAgreement &amp; #CleanPowerPlan https://t.co/0RVDQhDsOj,-1
818546044468396034,Sheldon Whitehouse,SenWhitehouse,To put a Big Oil mouthpiece &amp; climate change denier at the helm of an agency working to keep our environment safe is as dangerous as it gets https://t.co/hI5bvlPNeZ,-1
785626704895021057,Brian Schatz,brianschatz,RT @davidaxelrod: Why @GovGaryJohnson says he might walk away from Paris agreement on climate change. https://t.co/kWyygTfAK9 https://t.co/…,1
787330473622134784,Sen. Maggie Hassan,SenatorHassan,Encouraged by international agreement to limit hydrofluorocarbons (HFCs) and help address climate change https://t.co/liNG3KsQP5,1
799393437254492160,Mark DeSaulnier,RepDeSaulnier,I enjoyed discussing solutions to address climate change and reduce greenhouse gas emissions with friends at @citizensclimate! https://t.co/u5UggVGRYP,1
814709003267624960,Brian Schatz,brianschatz,RT @ClimateReality: .@Google is making the switch because “science tells us that tackling climate change is an urgent global priority.” htt…,-1
799380180611559428,Rep. Nydia Velazquez,NydiaVelazquez,Appalling that head of Trump's environmental transition team is ardent climate change denier Myron Ebell. #FlatEarthSociety,-1
806943501481078784,Sheldon Whitehouse,SenWhitehouse,RT @NatGeoChannel: Nearly every week for the last four years @SenWhitehouse has taken to the senate floor to talk climate change. @YEARSofL…,1
808783662523314176,Rep. Ted Lieu,RepTedLieu,"#RexTillerson: head of ExxonMobil, a company that knew the dangers of climate change &amp; did nothing about it https://t.co/pHcqKuQA8P (2/4)",-1
809156207416053761,Senator Gary Peters,SenGaryPeters,Scott Pruitt has spent his career denying the science of climate change. He is a dangerous choice to run the EPA https://t.co/fYMsCIi3Cu,-1
786322495330738176,Martin Heinrich,MartinHeinrich,RT @PNASNews: Forest fires and climate change https://t.co/QenGo5xDWZ @tatertatiana @nytimes,-1
788514528959102976,Dana Rohrabacher,DanaRohrabacher,@SavarySue @FlipItDem those promoting man-made global warming theory simply repeat credentials of pro scientists rather than analyze issue,1
806579014106312704,Rep. Don Beyer,RepDonBeyer,"RT @SEEC: Probably the most important fact from this op-ed ""climate change is real and human emissions of greenhouse gases risk justifying…",-1
806921542089084929,Rep. Diana DeGette,RepDianaDeGette,#ScottPruitt's denial of climate change and close ties to big oil make him a fox guarding the hen house and the wrong choice to head @EPA.,-1
786570925722525697,Sen. Patrick Leahy,SenatorLeahy,"Today, I joined the #REV2016 conference. Together we can confront the global threat of climate change. @RE_Vermont https://t.co/BsWfJyMMf7",-1
795704924642439172,Paul Tonko,RepPaulTonko,Drought is affecting 1 in 3 Americans this fall - and climate change is making it worse. https://t.co/TDLAG4i2oa,-1
799314667264937984,Bernie Sanders,SenSanders,We have a president-elect who doesn’t believe in climate change. That’s frightening for this country and the world.,1
808695988798058497,Senator Tim Kaine,timkaine,Tillerson for Secretary of State! What's next -- climate change deniers for EPA &amp; Energy? Oh wait....,-1
809085099232862209,Sen. Maggie Hassan,SenatorHassan,"Participating in @ebcne environmental, energy &amp; climate change briefing in Manchester https://t.co/JQLGTzzHms",-1
791732757965615104,ChuckGrassley,ChuckGrassley,Iowa credit union 63ppl in Clive Q&amp;A issues:cybersecurity bipartisanship SCOTUS immigration Obamacare climate change voting record Govt regs,-1
801182250394120194,Sheldon Whitehouse,SenWhitehouse,"RT @Devine009: Senator Whitehouse discusses climate change, sea level rise issues, and related impacts to our livelihood. #SLR #Stormtools…",-1
804081105376858112,Sheldon Whitehouse,SenWhitehouse,RT @citizensclimate: Worth watching: @SenWhitehouse makes150th Senate speech on #climate change: Time to Wake Up: Drain the Swamp https://t…,-1
806620583547039744,Bill Foster,RepBillFoster,The nomination of Scott Pruitt as EPA head threatens the progress we’ve made on climate change. https://t.co/DHo9pbdW9z #BackToScience,1
809089533207777280,Steny Hoyer,WhipHoyer,Agree w @NTEUNews—concerned that @energy was sent questionnaire asking about federal employees who work on climate change.,-1
799711942319292416,Governor Kate Brown,OregonGovBrown,Oregon stands committed to climate action. I join West Coast leaders united in fight against global climate change. https://t.co/LT9JjTP6jM https://t.co/WRyFXPI6jc,1
800792704992980992,Sheldon Whitehouse,SenWhitehouse,ICYMI: @SenBobCasey &amp; I toured PA to get a firsthand look at the risks climate change poses there. We can &amp; must act https://t.co/rck6xX4Xlv,-1
808770447479291905,Rep. Don Beyer,RepDonBeyer,"PEOTUS' nominations of Tillerson, Pruitt, &amp; Perry confirm our worst fears abt his intentions on climate change &amp; the environment. Statement: https://t.co/ckikhuJs1B",-1
803043270620282882,Rep. Ted Deutch,RepTedDeutch,RT @ChrisVanHollen: .@NASA's Earth Science program is crucial for studying our planet &amp; climate change. We must fight against funding cuts.…,-1
808802928450555905,Dave Loebsack,daveloebsack,Very troubled by PEOTUS' choice for Sec of Energy and State. 2 more oil men who don't accept climate change as fact,-1
816385966030094336,Rep. Jared Huffman,RepHuffman,Today I voted for @NancyPelosi for Speaker of the House because climate change is not a hoax. #ActOnClimate https://t.co/z1NBjGWdzw,-1
818196459166330883,Senator Bob Casey,SenBobCasey,"if you're a public official who claims to care for kids, you better support action on climate change https://t.co/hECLaW0wPP",-1
790638989560705024,Sen. Lamar Alexander,SenAlexander,"At a time when many Americans say climate change is a threat, #nuclear power provides 60% of our nation’s carbon-free electricity",-1
791817230057078784,Senator Jeff Merkley,SenJeffMerkley,.@garybraasch photography documenting global warming is powerful. I'm awed. Check it out. https://t.co/BPlpxCE1zG,1
799651811426791424,Jim Langevin,JimLangevin,Restoration will help these marshes better withstand future storms &amp; rising waters caused by climate change https://t.co/jgtgFvxA4n,1
806663582767267843,Sheldon Whitehouse,SenWhitehouse,"RT @emorwee: In 2015 hearing, @SenWhitehouse pressed Trump's EPA pick Scott Pruitt to say if he thinks climate change is a problem. Pruitt…",-1
806935837904498688,Sheldon Whitehouse,SenWhitehouse,"RT @WhitfordBradley: @SenWhitehouse is a badass. THE most relentless voice on climate change in the senate. Thank you, sir. https://t.co/l0…",1
818538992887066624,Rep. Don Beyer,RepDonBeyer,"""to identify @ENERGY employees  who work on climate change &amp; jobs in @StateDept devoted to gay and women’s rights https://t.co/TIGPdta8hL 2/",-1
819642163319414784,Senator Jeff Merkley,SenJeffMerkley,"RT @KathieDello: This is a thoughtful and fact-based line of questioning from @SenJeffMerkley ab climate change, including OR impacts https…",-1
820046035426938882,Sheldon Whitehouse,SenWhitehouse,"RT @ecoAmerica: Republicans want to fight climate change, but fossil-fuel bullies won’t let them @washingtonpost https://t.co/3FZmQcEmDL @S…",-1
794626773619212288,Mike Enzi,SenatorEnzi,President has not been honest in acknowledging limitations of his commitment to the Paris climate change agreement. https://t.co/1xFcdPxDU8,1
801128761278070784,Brian Schatz,brianschatz,"RT @grynbaum: Does Trump think human activity is linked to climate change? “I think there is some connectivity. Some, something. It depends…",1
788792343323258880,Brian Schatz,brianschatz,I am hoping that Fox devotes time to climate change at this debate. I'm also hoping to be six feet tall by Thanksgiving.,1
808698867361443840,Martin Heinrich,MartinHeinrich,I will not tolerate efforts to intimidate Natl Lab &amp; gov scientists tackling climate change via @thenewmexican https://t.co/S4z4PJxWlT,-1
799721206777872384,Jim Langevin,JimLangevin,"Glad to be here at Brandon Family Farm w/my friend, @SenWhitehouse. Agriculture, farmland access &amp; climate change are all on the agenda!",1
815379521490812928,Bernie Sanders,SenSanders,"The poverty we have today is big enough a problem without climate change making it much, much worse.",-1
787055886330200068,Bernie Sanders,SenSanders,"We have to take action on climate change and not wait around for the situation to get worse, until we wake up and realize it is too late.",-1
787659052687949824,Senator Chris Coons,ChrisCoons,"In order to reach our goal of #zerohunger, we must continue to be innovative in addressing food security AND climate change. @NGOvoices",1
794268488634400771,Rep. Don Beyer,RepDonBeyer,In this week's #JustTheFacts I talk risks and benefits to geoengineering proposals to address climate change. https://t.co/PRPHJ5o4TJ https://t.co/PGTO8gZQsL,1
803017338522103811,Chris Van Hollen,ChrisVanHollen,.@NASA's Earth Science program is crucial for studying our planet &amp; climate change. We must fight against funding cuts. #ProtectEarthScience https://t.co/H4JdsSuNdE,-1
804718019473612801,Adam Schiff,RepAdamSchiff,"1.) Breitbart isn't news source. 
2.) Facts matter; especially these:
3.) Scientists are in agreement -- climate change is real &amp; dangerous! https://t.co/omncdaLfIy",1
809059160629346305,Ed Markey,SenMarkey,RT @CarolCNN: .@SenMarkey on Trump’s team: They are going after the science of climate change…it is now a big oil all-star team  https://t.…,-1
809084633489043462,Martin Heinrich,MartinHeinrich,The DOE will not provide Trump team with requested names of climate change workers via @ABQJournal https://t.co/4F29xwmuYB,-1
809525231626973184,Rep. Barbara Lee,RepBarbaraLee,"Zinke will put our progress at risk. Interior Sec should #ActOnClimate, not deny climate change &amp; open public lands to oil &amp; gas drilling.",-1
792409160956674048,Bernie Sanders,SenSanders,The Dakota Access Pipeline would be a huge blow to our fight against climate change. #NoDAPL https://t.co/47m6yUu4m5,-1
793572575137837056,Rep. Scott Peters,RepScottPeters,San Diego aerospace &amp; zoology leaders are teaming up to study the effect of climate change on polar bear populations. https://t.co/H4XYjxYMIL,1
802615712804118529,Bernie Sanders,SenSanders,"It's deeply distressing that the government is putting oil industry profits ahead of Native Americans' rights, clean water &amp; climate change. https://t.co/P481JLPNac",-1
804458331171647488,Rep. Ted Deutch,RepTedDeutch,"There's an increasingly bipartisan consensus in the House that regardless of cause, climate change is real. @HouseScience should join us. https://t.co/mMErvYMQFc",1
808688660988174336,Rep. Barbara Lee,RepBarbaraLee,We won’t let Trump intimidate or fire scientists on the front lines fighting against climate change. This is what a witch hunt looks like. https://t.co/JzeD8oB3Rf,-1
788428257586733056,Paul Tonko,RepPaulTonko,"Extreme heat &amp; climate change are national security concerns &amp; threat multipliers. For international peace, we must #ActOnClimate",-1
800829373523890176,Sheldon Whitehouse,SenWhitehouse,"A must-read @nytimes op-ed on climate change, history, and politics by Stanford professor Robert Proctor https://t.co/Fp8mm6SXdL",1
807305064167587840,Senator Tom Carper,SenatorCarper,"The @EPA head must recognize the damaging effects of climate change on our environment and economy #FactsTrumpDenial
https://t.co/E2j2C463rz",-1
808342612553961472,Ed Markey,SenMarkey,RT @HuffPostPol: Trump team requests list of government employees who worked on climate change https://t.co/JwTphNJLwG https://t.co/OpF1yuH…,-1
809803219648004097,Martin Heinrich,MartinHeinrich,"Sunshine is an abundant resource in NM. Albuquerque is capitalizing on Solar, saving $$, &amp; battling climate change. https://t.co/onUr7S7IJ2",-1
817064304172269570,Sen. Jeanne Shaheen,SenatorShaheen,"Appreciated my meeting w/ Rex Tillerson. I stressed importance of NATO, agreements to tackle climate change &amp; more: https://t.co/6Guy3U4tBT",-1
800539166429745152,Brian Schatz,brianschatz,RT @ypulse: 40% of 18-25-year-olds globally named climate change as the biggest concern facing the world over the next decade https://t.co/…,-1
806670088942272518,Sheldon Whitehouse,SenWhitehouse,Tune in tonight. I'll be discussing President-elect Trump's choice for @EPA &amp; our need to act now on climate change https://t.co/1HVQO0Z4Dk,1
808716597028409344,Ileana Ros-Lehtinen,RosLehtinen,@JohnMoralesNBC6: great start of the day. Thx for the conversation abt the need to address climate change and sea level rise! @PonceCarlos1 https://t.co/OHHQhCm3qh,-1
810139499552473088,Bernie Sanders,SenSanders,"Mr. Trump may not know it, and his cabinet may not know it, but the debate about climate change is over. https://t.co/yRBBbKHjOt",-1
819295216368840704,Sheldon Whitehouse,SenWhitehouse,"RT @ClimateNexus: .@SenWhitehouse: Republicans want to fight #climate change, but fossil-fuel bullies won’t let them https://t.co/RXlIsWTHH…",-1
785625239111598080,Dina Titus,repdinatitus,We must learn from our past mistakes &amp; pay attention to our planet to battle climate change in the Southwest. https://t.co/GZQMRwhtbi,-1
789563700139155456,Mike Doyle,USRepMikeDoyle,#PGH Mayor @billpeduto wrote about PA leading the nation in addressing climate change with job-creating clean energy https://t.co/4OQaED9hau,1
806619639556046848,Senator Ben Cardin,SenatorCardin,How will Mr. #Pruitt lead the agency charged with addressing climate change if he won't acknowledge its existence? #EPA #cabinet,1
806622120130318338,Adam Schiff,RepAdamSchiff,"Scott Pruitt is a climate change denier, has spent entire career fighting against clean U.S. water &amp; power. Unbelievably bad choice for @EPA",-1
807727800622915584,Rep. Frank Pallone,FrankPallone,"Trump transition team is undermining DOE employees' scientific justification for climate change. 
https://t.co/bBKUM09Ixb",-1
808001368871075840,Steny Hoyer,WhipHoyer,Alarmed by questionnaire from Trump transition team seeking names of civil servants wrking on climate change policy https://t.co/uEkxY3upGW https://t.co/7Uf1SHKdl6,-1
808337416536854529,Bernie Sanders,SenSanders,"Yes Mr. Trump, climate change is a ""hoax."" It was just a haphazard occurrence that that 13 of the 15 hottest years have occurred since 2000. https://t.co/2kvVpjTNb5",-1
819012551015038977,Chellie Pingree,chelliepingree,"RT @WhiteHouse: “Without bolder action, our children won’t have time to debate...climate change; they’ll be busy dealing with its effects""…",-1
788616048685748229,Dana Rohrabacher,DanaRohrabacher,@XenoMullerCoach @BernieSanders if global warming caused by human fossil fuel use what caused all other dramatic climate cycles in the past?,1
806668719845949452,Senator Tom Carper,SenatorCarper,We cannot roll back the progress we made in the past eight years to protect the environment. We will not deny the science of climate change.,1
815911184763387905,Brian Schatz,brianschatz,RT @nytpolitics: Governor Jerry Brown vows California will battle the Trump White House on climate change https://t.co/OAFpzttuCd https://t…,-1
818195229878657024,Senator Bob Casey,SenBobCasey,must read by @NickKristof today. climate change is a serious threat to our children https://t.co/hECLaW0wPP,-1
793900271613149188,Charlie Baker,MassGovernor,We’re focused on proactively increasing the resiliency of our infrastructure &amp; helping communities prep for the impacts of climate change. https://t.co/JZrcbpM0AG,1
804436557625225216,Suzanne Bonamici,RepBonamici,"It's the House SCIENCE Committee, not the climate change denial committee. Bring back the science! https://t.co/W9SHzdBmEb",1
807305911060598784,Chuck Schumer,SenSchumer,"RT @SenatorCarper: The @EPA head must recognize the damaging effects of climate change on our environment and economy #FactsTrumpDenial
htt…",-1
794279079302332421,Senator Angus King,SenAngusKing,The Darling Marine Center is doing critical work to understand effects of climate change in Gulf of Maine @UMaineNews https://t.co/WESJgy0dnp,1
800494185816072192,Bernie Sanders,SenSanders,If we don't address climate change there'll be more conflict over limited resources. We must listen to scientists not fossil fuel companies.,-1
806261804242452481,Senator Tom Carper,SenatorCarper,We cannot roll back the progress made and global partnership forged to stem the tide of climate change. We must continue to #ActOnClimate,1
819994436499292161,Sheldon Whitehouse,SenWhitehouse,"RT @ProtectWinters: Must read by @SenWhitehouse: ""The dirty secret is that climate change is not really a partisan issue in Congress."" http…",-1
804446494539456512,Elizabeth Esty,RepEsty,@jamisar Denial of climate change is alive and well in Congress. More important than ever now to speak up in defense of climate science.,1
806589286690803712,Rep. Ted Lieu,RepTedLieu,"#Trump (who lost pop. vote) noms Scott Pruitt, climate change denier, de facto oil lobbyist, to lead EPA. BadChoice! https://t.co/EqCS4c9r3L",-1
801128746568663040,Brian Schatz,brianschatz,RT @grynbaum: Tom Friedman asks if Trump will withdraw from climate change accords. Trump: “I’m looking at it very closely. I have an open…,-1
816435729240702976,Rep. Scott Peters,RepScottPeters,"We should be getting serious about climate change, not questioning the proven science behind it. #ActOnClimate https://t.co/B33XUd25yC",-1
788036260778614789,Dwight Evans,RepDwightEvans,RT @NextGenClimate: Gary Johnson thinks climate change is no biggie because the sun will one day swallow the Earth. #NotTheOnion https://t.…,-1
794558211089166341,Sen. Jeanne Shaheen,SenatorShaheen,#ParisAgreement marks unprecedented intl effort to curb climate change. Glad to see it go into effect. We owe future gens to take action now,1
798292229982797824,Dina Titus,repdinatitus,"I will stand w/ @CatherineForNV, @RubenKihuen, @RosenforNevada to fight Yucca Mtn, climate change &amp; radical @GOP. https://t.co/cOzPDZyoi2",-1
799718774211391489,Brian Schatz,brianschatz,RT @brady_dennis: Paris accord nations resolve to push ahead on climate change goals — with or without the U.S.: https://t.co/JTyUGSuecf,1
801462882865008640,Bernie Sanders,SenSanders,On bigotry there is no compromise. We can't go back to a more discriminatory society. On climate change there is also no compromise. https://t.co/mxt5hSDshJ,-1
805948866247921664,Sheldon Whitehouse,SenWhitehouse,RT @NatGeoChannel: Nearly every week for the past 4 years Democratic @SenWhitehouse has taken the issue of climate change to the senate flo…,-1
812322481365254145,Chuck Schumer,SenSchumer,"RT @SenSanders: Will Scott Pruitt, a climate change denier who assisted the fossil fuel industry, combat climate change? Don't think so. #R…",-1
819300024068751366,Sheldon Whitehouse,SenWhitehouse,The @USChamber can't stay silent on climate change &amp; claim to represent the vast business community demanding action https://t.co/orDGoSX8RF https://t.co/vEQZyKWtGe,-1
